Point_time,AUGEVolume,AUGEASTLEVANALOG,AUGWVOLUME,AUGWESTLEVANALOG,ASHREL,SICRESVOLUME,SICRESELEVANALOG,STPALBFLW,RECRESVOLUME,RECRESELEVANALOG,RECREL,NICRESVOLUME,NICRESELEVANALOG,NICNTHFLW,NICSTHFLW,NICCONFLW,EDIRESVOLUME,EDIRESELEVANALOG,EDRNTHFLW,EDRSTHFLW,EDRCONFLW,WDIRESVOLUME,WDIRESELEVANALOG,WDRFLW
06/24/2018,77.67,586.53,41.43,586.46,18,17.21,1127.13,140.00,48.29,838.22,14.71,33.65,1436.9,0.00,64.8,0.00,135.63,1276.04,0.00,87.20,0.00,86.44,1144.66,264.80
06/25/2018,77.65,586.57,41.14,586.23,18,17.18,1127.13,138.90,48.32,838.26,14.73,33.53,1436.65,0.00,64.7,0.00,135.23,1275.82,0.00,87.20,0.00,86.21,1144.50,264.80
06/26/2018,77.62,586.55,40.86,585.93,18,17.1,1127.13,138.50,48.31,838.24,14.72,33.49,1436.56,0.00,64.7,0.00,134.81,1275.57,0.00,87.10,0.00,85.87,1144.26,264.70
06/27/2018,77.78,586.54,40.75,585.65,18,17.02,1126.53,140.20,48.43,838.43,14.73,33.56,1436.7,0.00,64.8,0.00,134.5,1275.41,0.00,87.10,0.00,85.71,1144.15,264.50
06/28/2018,77.77,586.62,40.48,585.54,18,17,1126.53,139.20,48.53,838.57,14.75,33.71,1437.02,0.00,64.9,0.00,134.38,1275.34,0.00,87.00,0.00,85.85,1144.25,264.40
06/29/2018,77.75,586.62,40.11,585.27,17,16.93,1126.20,139.00,48.57,838.64,14.75,33.73,1437.06,0.00,64.9,0.00,134.06,1275.16,0.00,87.00,0.00,85.88,1144.27,264.50
06/30/2018,77.72,586.61,39.74,584.88,17,16.85,1126.20,139.90,48.61,838.7,14.77,33.73,1437.06,0.00,64.9,0.00,133.65,1274.93,0.00,87.00,0.00,85.73,1144.16,412.60
07/01/2018,77.73,586.59,39.37,584.48,16,16.76,1126.20,138.70,48.47,838.48,14.77,33.71,1437.02,0.00,73.7,0.00,133.22,1274.69,0.00,97.90,0.00,85.36,1143.90,463.70
07/02/2018,77.71,586.6,38.98,584.07,16,16.64,1125.50,138.50,48.45,838.45,14.75,33.68,1436.96,0.00,78,0.00,132.82,1274.47,0.00,103.30,0.00,85.03,1143.67,409.60
07/03/2018,77.7,586.58,38.58,583.64,17,16.54,1125.50,138.60,48.37,838.34,14.76,33.6,1436.8,0.00,78,0.00,132.43,1274.25,0.00,103.20,0.00,84.79,1143.50,397.50
07/04/2018,77.67,586.58,38.17,583.21,17,16.44,1125.50,141.50,48.35,838.31,14.76,33.57,1436.73,0.00,78,0.00,131.77,1273.88,0.00,103.10,0.00,84.52,1143.31,312.30
07/05/2018,77.66,586.56,37.82,582.76,17,16.34,1125.50,142.80,48.32,838.26,14.75,33.55,1436.69,0.00,69.4,0.00,131.52,1273.74,0.00,91.90,0.00,84.25,1143.12,267.90
07/06/2018,77.61,586.55,37.46,582.38,19,16.24,1124.38,142.90,48.32,838.26,14.75,33.55,1436.68,0.00,65.2,0.00,131.16,1273.54,0.00,86.40,0.00,83.99,1142.94,267.70
07/07/2018,77.58,586.52,37.08,581.98,19,16.13,1124.38,141.90,48.33,838.27,14.75,33.51,1436.61,0.00,65.2,0.00,130.75,1273.31,0.00,86.30,0.00,83.68,1142.72,267.60
07/08/2018,77.54,586.51,36.71,581.57,17,16.03,1124.38,142.60,48.39,838.37,14.74,33.48,1436.54,0.00,65.2,0.00,130.27,1273.04,0.00,86.40,0.00,83.32,1142.47,267.40
07/09/2018,77.53,586.48,36.33,581.17,17,16.23,1124.34,144.80,48.42,838.41,14.73,33.44,1436.47,0.00,65.1,0.00,129.8,1272.77,0.00,87.00,0.00,82.95,1142.21,267.10
07/10/2018,77.48,586.48,35.92,580.75,17,15.78,1123.00,145.40,48.48,838.5,14.74,33.42,1436.42,0.00,65.1,0.00,129.15,1272.39,0.00,87.00,0.00,82.56,1141.94,266.90
07/11/2018,77.44,586.45,35.53,580.31,17,15.65,1123.00,144.90,48.48,838.5,14.74,33.35,1436.28,0.00,65.1,0.00,128.71,1272.14,0.00,86.90,0.00,82.21,1141.68,266.60
07/12/2018,77.41,586.43,35.15,579.88,17,15.51,1122.21,144.20,48.49,838.52,14.75,33.31,1436.2,0.00,65.1,0.00,128.2,1271.84,0.00,86.90,0.00,81.81,1141.41,266.30
07/13/2018,77.27,586.4,34.9,579.44,17,15.38,1121.90,146.20,48.43,838.42,14.75,33.28,1436.12,0.00,65.1,0.00,127.73,1271.56,0.00,86.80,0.00,81.53,1141.21,266.10
07/14/2018,77.36,586.32,34.6,579.15,18,15.29,1121.90,148.40,48.25,838.15,14.73,33.25,1436.07,0.00,65.1,0.00,127.4,1271.38,0.00,86.80,0.00,81.51,1141.20,266.00
07/15/2018,77.34,586.37,34.29,578.8,19,15.19,1121.90,146.60,48.16,838.02,14.72,33.22,1436.01,0.00,65.1,0.00,126.99,1271.14,0.00,86.70,0.00,81.23,1141.00,350.00
07/16/2018,77.32,586.37,33.99,578.44,19,15.09,1121.90,146.10,48.17,838.03,14.72,33.19,1435.94,0.00,65,0.00,126.5,1270.86,0.00,86.80,0.00,80.8,1140.70,321.10
07/17/2018,77.38,586.35,33.7,578.08,19,15.05,1121.90,146.50,48.23,838.12,14.71,33.17,1435.9,0.00,61,0.00,126.18,1270.67,0.00,81.20,0.00,80.69,1140.62,233.90
07/18/2018,77.31,586.39,33.4,577.75,15,14.95,1120.45,145.40,48.22,838.11,14.72,33.13,1435.82,0.00,61,0.00,125.71,1270.4,0.00,81.20,0.00,80.54,1140.52,233.90
07/19/2018,77.29,586.35,33.07,577.41,19,14.84,1120.45,144.90,48.22,838.11,14.71,33.08,1435.72,0.00,61.1,0.00,125.28,1270.15,0.00,81.10,0.00,80.26,1140.32,233.70
07/20/2018,77.28,586.34,32.73,577.03,19,14.75,1120.45,134.50,48.29,838.22,14.73,33.04,1435.64,0.00,61.1,0.00,124.8,1269.86,0.00,80.60,0.00,79.93,1140.09,233.60
07/21/2018,77.28,586.33,32.45,576.63,20,14.68,1120.45,111.60,48.34,838.3,14.73,33.02,1435.57,0.00,61,0.00,124.31,1269.61,0.00,81.00,0.00,79.62,1139.87,233.30
07/22/2018,77.57,586.35,32.48,576.32,24,14.68,1120.45,92.30,48.48,838.5,14.76,33.14,1435.84,0.00,61.1,0.00,124.24,1269.56,0.00,80.90,0.00,79.34,1139.66,233.10
07/23/2018,77.82,586.51,34.14,576.34,26,17.86,1120.45,35.40,48.47,838.49,14.78,34.32,1438.3,0.00,61.1,0.00,124.8,1269.86,0.00,80.90,0.00,79.45,1139.74,233.00
07/24/2018,77.71,586.65,36.7,578.28,26,18.56,1120.45,1.90,48.16,838.02,14.77,35.26,1440.18,0.00,61.1,0.00,125.38,1270.22,0.00,81.00,0.00,79.68,1139.91,233.20
07/25/2018,77.59,586.59,39.09,581.16,25,18.7,1130.75,6.10,48.01,837.79,14.74,35.63,1440.92,0.00,61.1,0.00,128.68,1272.13,0.00,78.00,0.00,80.97,1140.82,233.40
07/26/2018,77.32,586.52,40.49,583.77,24,18.53,1130.75,2.30,47.87,837.58,14.73,35.43,1440.51,23.50,53.2,0.00,130.95,1273.42,0.00,74.70,0.00,82.75,1142.07,234.50
07/27/2018,77.15,586.35,41.21,585.27,249,18.46,1130.44,1.20,47.87,837.59,14.73,35.22,1440.1,59.60,58.3,0.00,132.36,1274.21,81.60,13.20,0.00,83.46,1142.57,308.30
07/28/2018,76.84,586.25,41.49,586.02,403,18.43,1130.44,1.10,47.71,837.35,14.72,35.04,1439.74,60.90,61.6,0.00,133.23,1274.71,108.10,0.00,0.00,83.9,1142.88,350.40
07/29/2018,76.56,586.07,41.57,586.3,404,18.4,1130.44,5.70,47.43,836.93,14.67,34.81,1439.29,61.10,61.6,0.00,133.95,1275.1,109.70,0.00,0.00,84.1,1143.02,354.30
07/30/2018,76.26,585.89,41.72,586.38,404,18.37,1130.44,30.00,47.57,837.14,14.67,34.57,1438.8,60.70,61.7,0.00,133.97,1275.11,109.80,0.00,0.00,84.2,1143.09,354.40
07/31/2018,76.33,585.71,41.52,586.53,254,18.39,1130.15,39.80,47.73,837.37,14.67,34.31,1438.26,60.90,61.7,0.00,133.23,1274.7,109.80,0.00,0.00,84.25,1143.12,354.50
08/01/2018,76.5,585.76,42.43,586.33,207,18.58,1130.10,18.50,48.19,838.07,14.7,35.13,1439.92,61.10,62,0.00,133.38,1274.78,109.80,0.00,0.00,84.29,1143.15,354.40
08/02/2018,76.62,585.86,42.65,587.25,207,18.51,1130.65,1.10,48.18,838.05,14.72,35.37,1440.4,61.00,62.2,0.00,133.41,1274.8,109.80,0.00,0.00,84.36,1143.20,354.40
08/03/2018,76.94,585.93,44.08,587.49,439,18.97,1130.32,29.80,48.56,838.62,14.74,35.74,1441.13,61.10,62.2,0.00,137.18,1276.92,110.10,0.00,0.00,85.77,1144.19,355.20
08/04/2018,76.99,586.13,45.1,588.96,599,18.6,1130.32,27.70,48.49,838.52,14.77,35.51,1440.67,61.00,62.1,0.00,139.72,1278.32,206.80,200.10,0.00,87.27,1145.23,356.50
08/05/2018,77.13,586.15,45.03,590,609,18.5,1130.32,3.60,48.11,837.94,14.76,35.41,1440.47,61.00,62,0.00,141.12,1279.08,225.90,226.20,0.00,88.07,1145.77,357.40
08/06/2018,77.13,586.23,44.66,589.93,610,18.48,1130.50,0.90,47.97,837.73,14.73,35.33,1440.32,60.70,62,0.00,141.51,1279.29,225.80,226.10,0.00,88.41,1146.00,509.90
08/07/2018,77.09,586.24,44.11,589.55,610,18.47,1130.50,0.00,47.83,837.52,14.72,35.31,1440.27,61.00,62,0.00,141.38,1279.22,225.80,226.20,0.00,88.8,1146.27,601.80
08/08/2018,77.14,586.22,43.83,588.98,609,18.55,1130.50,0.70,47.81,837.49,14.7,35.3,1440.26,60.90,62,0.00,142.82,1280,225.90,226.30,0.00,89.92,1147.02,710.10
08/09/2018,76.93,586.24,43.43,588.7,609,18.45,1130.48,0.00,47.71,837.34,14.69,35.28,1440.22,61.00,62,0.00,143.47,1280.35,225.90,226.20,0.00,90.61,1147.47,934.00
08/10/2018,76.99,586.12,42.98,588.29,608,18.45,1130.33,0.00,47.68,837.3,14.68,35.27,1440.19,61.10,62,0.00,143.4,1280.31,225.70,225.90,0.00,90.7,1147.53,968.50
08/11/2018,77.09,586.15,42.81,587.82,608,18.53,1130.33,0.00,47.69,837.31,14.7,35.3,1440.26,61.10,62,0.00,143.47,1280.35,225.70,225.90,0.00,90.99,1147.73,970.10
08/12/2018,77.1,586.22,42.52,587.65,608,18.49,1130.33,0.00,47.62,837.21,14.69,35.29,1440.24,60.90,62,0.00,143.23,1280.22,225.70,226.00,0.00,90.98,1147.72,970.90
08/13/2018,77.33,586.21,44.07,587.35,607,19.11,1130.35,54.90,48.06,837.87,14.7,35.65,1440.95,61.00,62,0.00,144.25,1280.77,225.60,223.20,0.00,90.89,1147.66,971.20
08/14/2018,77.48,586.36,45.4,588.95,610,18.89,1131.43,55.90,48.25,838.16,14.73,35.48,1440.61,60.90,62,0.00,144.86,1281.1,43.00,38.10,4.90,91.89,1148.33,972.60
08/15/2018,77.95,586.45,45.33,590.29,610,18.68,1130.88,12.40,48.25,838.16,14.74,35.37,1440.4,60.70,61.6,0.00,144.45,1280.88,0.30,41.60,0.00,92.37,1148.65,974.40
08/16/2018,78.02,586.73,45.06,590.22,610,18.47,1130.35,1.40,48.13,837.98,14.73,35.3,1440.26,60.90,61.6,0.00,143.91,1280.59,159.60,174.80,0.00,92.49,1148.73,971.20
08/17/2018,78.88,586.77,46.24,589.96,611,18.94,1131.56,53.90,48.41,838.39,14.74,35.87,1441.39,45.80,53.5,0.00,145.04,1281.2,152.90,163.90,0.00,93.59,1149.47,972.10
08/18/2018,80.23,587.29,46.12,591.1,611,18.72,1131.31,36.50,48.55,838.61,14.74,35.5,1440.65,59.80,60.8,0.00,145.69,1281.55,0.00,38.50,0.00,96.4,1151.29,977.00
08/19/2018,80.06,588.1,45.78,590.98,158,18.59,1131.31,10.20,48.55,838.6,14.76,35.38,1440.42,61.90,60.8,0.00,144.99,1281.17,0.00,38.40,0.00,96.83,1151.55,966.60
08/20/2018,79.77,588,45.59,590.65,14,18.54,1131.31,1.40,48.45,838.45,14.76,35.33,1440.32,61.80,60.8,0.00,144.43,1280.87,4.80,42.90,0.00,96.55,1151.37,964.50
08/21/2018,79.55,587.82,45.45,590.47,74,18.5,1130.52,0.00,48.33,838.28,14.78,35.3,1440.25,61.80,60.8,0.00,143.88,1280.57,194.80,188.80,0.00,96.1,1151.09,966.00
08/22/2018,79.14,587.69,45.25,590.34,290,18.5,1130.52,0.00,48.2,838.08,14.75,35.32,1440.29,61.80,60.8,0.00,143.53,1280.38,227.80,223.30,0.00,95.71,1150.84,965.60
08/23/2018,78.96,587.45,44.79,590.14,546,18.46,1130.52,0.00,48.01,837.8,14.74,35.29,1440.23,62.20,60.8,0.00,143.23,1280.22,228.00,223.40,0.00,95.23,1150.54,964.60
08/24/2018,78.51,587.34,44.55,589.68,600,18.44,1130.52,0.00,47.98,837.75,14.75,35.27,1440.19,62.10,60.8,0.00,142.82,1280,227.90,223.60,0.00,94.76,1150.24,963.80
08/25/2018,78,587.07,44.29,589.43,600,18.43,1130.52,0.00,47.95,837.71,14.75,35.24,1440.15,62.20,60.8,0.00,142.34,1279.74,227.80,223.60,0.00,94.29,1149.94,973.90
08/26/2018,77.51,586.76,43.99,589.17,599,18.43,1130.52,0.00,47.88,837.6,14.75,35.23,1440.13,62.20,60.8,0.00,141.88,1279.49,227.90,223.60,0.00,93.83,1149.62,969.30
08/27/2018,76.98,586.46,43.65,588.86,598,18.42,1130.22,5.80,47.83,837.53,14.74,35.22,1440.1,61.70,60.7,0.00,141.31,1279.18,227.80,223.60,0.00,93.28,1149.26,968.90
08/28/2018,76.39,586.14,43.29,588.51,607,18.39,1130.22,37.40,47.89,837.62,14.74,35.2,1440.07,61.80,61.3,0.00,140.68,1278.84,227.70,223.60,0.00,92.56,1148.78,966.70
08/29/2018,75.79,585.8,42.92,588.14,608,18.39,1130.12,56.90,48.03,837.81,14.74,35.16,1439.99,61.80,61.4,0.00,140.09,1278.52,227.70,223.60,0.00,91.78,1148.26,963.30
08/30/2018,75.17,585.43,42.48,587.76,609,18.37,1130.13,34.80,47.93,837.67,14.75,35.13,1439.92,61.80,61.5,0.00,139.42,1278.16,227.80,223.60,0.00,91.19,1147.86,955.20
08/31/2018,74.57,585.05,42.18,587.31,612,18.17,1129.93,271.30,47.77,837.43,14.74,35.11,1439.89,62.00,61.4,0.00,138.75,1277.79,227.70,223.60,0.00,90.55,1147.43,924.00
09/01/2018,73.99,584.69,42.23,587.01,612,17.75,1129.93,569.60,47.59,837.17,14.75,35.06,1439.79,62.10,61.3,0.00,138.04,1277.39,227.90,223.60,0.00,89.97,1147.04,871.50
09/02/2018,73.4,584.32,42.28,587.06,611,17.33,1129.93,566.60,47.55,837.11,14.73,34.88,1439.43,61.80,61.2,0.00,137.4,1277.03,199.50,223.90,0.00,89.41,1146.67,812.90
09/03/2018,72.84,583.95,42.14,587.11,611,17.16,1129.93,312.10,47.63,837.22,14.74,34.59,1438.85,61.70,61.1,0.00,136.68,1276.63,187.90,195.60,0.00,88.88,1146.30,750.80
09/04/2018,72.25,583.61,41.76,586.96,611,17.1,1126.63,127.80,47.68,837.3,14.73,34.29,1438.22,61.70,61.1,0.00,135.97,1276.23,187.70,184.10,0.00,88.32,1145.94,743.80
09/05/2018,71.65,583.24,41.36,586.57,612,17.08,1126.55,125.20,47.75,837.41,14.73,33.99,1437.59,61.90,61,0.00,135.27,1275.84,188.00,183.80,0.00,87.79,1145.58,748.30
09/06/2018,71.38,582.86,40.68,586.17,614,17.07,1126.55,122.20,47.76,837.42,14.73,33.73,1437.06,61.90,61.2,0.00,134.84,1275.6,187.80,183.70,0.00,87.3,1145.25,739.00
09/07/2018,71.16,582.7,39.92,585.47,618,17.02,1126.38,118.50,47.85,837.56,14.74,33.45,1436.49,61.70,61.2,0.00,134.2,1275.24,187.70,183.60,0.00,86.78,1144.90,733.60
09/08/2018,70.85,582.56,39.2,584.67,618,16.97,1126.38,121.20,47.75,837.41,14.74,33.34,1436.25,61.80,61.3,0.00,133.47,1274.83,187.90,183.40,0.00,86.21,1144.50,741.80
09/09/2018,70.6,582.37,38.56,583.88,618,16.9,1126.38,124.40,47.61,837.19,14.73,33.3,1436.16,61.70,61.4,0.00,132.75,1274.43,187.90,183.40,0.00,85.67,1144.12,735.50
09/10/2018,70.58,582.21,38.53,583.18,616,16.85,1126.00,114.90,47.87,837.58,14.72,33.7,1437,61.90,61.5,0.00,132.7,1274.4,187.80,183.60,0.00,85.64,1144.10,737.20
09/11/2018,70.41,582.19,38.23,583.15,613,16.79,1125.80,98.30,47.97,837.77,14.73,33.85,1437.31,61.90,61.4,0.00,132.29,1274.17,187.80,183.60,0.00,85.48,1143.98,745.60
09/12/2018,70.17,582.09,38.08,582.82,612,16.75,1125.80,91.90,48.02,837.81,14.75,33.99,1437.6,61.90,61.5,0.00,131.82,1273.91,187.70,183.50,0.00,85.13,1143.74,736.30
09/13/2018,69.95,581.94,37.77,582.66,614,16.72,1125.54,92.30,48.15,838,14.75,34.18,1438,61.70,61.3,0.00,131.48,1273.72,187.90,183.60,0.00,84.86,1143.55,737.10
09/14/2018,69.67,581.8,37.42,582.32,618,16.69,1125.54,93.30,48.11,837.95,14.75,34.29,1438.22,61.70,61.4,0.00,131.02,1273.46,222.80,207.70,0.00,84.3,1143.16,883.40
09/15/2018,69.34,581.62,37.06,581.94,619,16.65,1125.54,95.70,48,837.78,14.75,34.34,1438.33,61.80,61.4,0.00,130.5,1273.17,227.80,223.30,0.00,83.65,1142.70,964.90
09/16/2018,68.93,581.42,36.74,581.55,619,16.62,1125.54,102.20,47.87,837.59,14.73,34.37,1438.39,61.70,61.5,0.00,129.92,1272.84,227.90,224.10,0.00,82.94,1142.20,968.80
09/17/2018,68.65,581.16,36.64,581.2,621,16.7,1125.12,80.30,47.79,837.47,14.73,34.6,1438.86,61.80,61.5,0.00,129.78,1272.76,227.80,223.90,0.00,82.45,1141.86,912.80
09/18/2018,69.04,580.99,37.38,581.08,621,17.21,1125.44,15.90,47.99,837.77,14.74,35.47,1440.59,62.10,61.4,0.00,130.5,1273.17,227.90,224.00,0.00,82.61,1141.97,888.20
09/19/2018,69.21,581.23,37.12,581.9,602,17.02,1126.90,1.20,47.97,837.74,14.75,35.37,1440.39,62.10,61.2,0.00,130.39,1273.11,227.70,224.20,0.00,82.52,1141.91,740.80
09/20/2018,69.07,581.34,36.88,581.62,597,16.9,1126.25,1.10,48,837.78,14.76,35.31,1440.27,61.90,61.2,0.00,130.03,1272.9,227.90,224.20,0.00,82.38,1141.81,597.80
09/21/2018,68.66,581.25,36.75,581.35,599,16.87,1126.25,1.10,48.13,837.97,14.76,35.37,1440.39,61.80,61.1,0.00,129.99,1272.88,227.80,224.10,0.00,82.61,1141.97,484.60
09/22/2018,68.25,580.99,36.58,581.22,599,16.87,1126.25,1.10,48.21,838.09,14.77,35.36,1440.37,61.80,61.1,0.00,129.96,1272.86,227.90,224.30,0.00,82.92,1142.19,448.10
09/23/2018,67.86,580.74,36.28,581.03,593,16.83,1126.25,1.10,48.24,838.14,14.8,35.31,1440.27,62.00,61.3,0.00,129.68,1272.7,227.90,224.30,0.00,83.03,1142.27,448.20
09/24/2018,67.63,580.49,36.04,580.7,591,16.81,1126.25,0.10,48.01,837.8,14.81,35.31,1440.28,62.00,61.3,0.00,129.7,1272.7,227.90,224.30,0.00,83.12,1142.32,564.60
09/25/2018,67.91,580.35,37.48,580.44,598,17.27,1125.74,6.30,48.37,838.36,14.78,35.68,1441.02,62.10,61.4,0.00,131.38,1273.67,227.80,224.30,0.00,84.33,1143.18,892.70
09/26/2018,68.08,580.53,38.34,582.01,598,17.33,1127.02,20.00,48.38,838.34,14.77,35.64,1440.94,61.90,61.3,0.00,133.7,1274.96,227.90,224.30,0.00,85.33,1143.88,963.80
09/27/2018,68.54,580.63,38.76,582.94,600,17.24,1127.16,11.10,48.37,838.34,14.78,35.54,1440.73,61.80,61.1,0.00,135.59,1276.03,227.90,224.20,0.00,86.07,1144.40,964.50
09/28/2018,68.95,580.92,39.12,583.4,605,17.29,1127.16,9.40,48.51,838.55,14.8,35.5,1440.65,61.80,61,0.00,137.45,1277.06,227.90,224.30,0.00,87.36,1145.29,965.60
09/29/2018,69.41,581.18,38.95,583.8,605,17.13,1127.16,2.10,48.33,838.28,14.82,35.41,1440.47,61.80,61,0.00,138.54,1277.67,227.90,224.30,0.00,87.97,1145.71,967.70
09/30/2018,69.76,581.46,38.6,583.61,603,17.04,1127.16,0.40,48.04,837.84,14.79,35.37,1440.39,62.10,61,0.00,139.26,1278.07,228.00,224.30,0.00,88.25,1145.89,969.90
10/01/2018,69.94,581.68,38.25,583.22,600,17.02,1127.16,0.00,47.85,837.56,14.79,35.33,1440.31,62.10,61,0.00,140,1278.48,227.80,224.20,0.00,88.4,1145.99,971.00
10/02/2018,70.21,581.8,38.3,582.84,602,17.21,1127.16,1.20,47.51,837.04,14.78,35.51,1440.68,59.80,58.4,0.00,141.4,1279.23,227.90,224.30,0.00,89.43,1146.68,969.70
10/03/2018,70.43,581.96,38.14,582.9,602,17.11,1127.16,0.00,48.11,837.95,14.81,35.4,1440.46,62.20,60.9,0.00,142.25,1279.69,227.90,224.20,0.00,90.01,1147.07,971.70
10/04/2018,70.48,582.1,37.91,582.73,597,17.04,1126.54,0.00,48.09,837.92,14.8,35.37,1440.4,62.20,60.9,0.00,142.9,1280.04,227.90,224.30,0.00,90.43,1147.35,972.40
10/05/2018,70.25,582.13,37.72,582.47,596,16.87,1126.35,122.70,47.95,837.71,14.81,35.32,1440.29,62.10,60.9,0.00,143.27,1280.24,227.90,224.20,0.00,90.58,1147.45,971.70
10/06/2018,70.05,581.99,37.7,582.27,596,16.76,1126.35,327.70,47.97,837.73,14.81,35.3,1440.26,62.20,60.9,0.00,143.25,1280.23,227.80,224.30,0.00,90.59,1147.46,969.50
10/07/2018,69.83,581.86,37.5,582.25,596,16.85,1126.35,161.70,47.95,837.7,14.82,35.29,1440.24,62.20,60.9,0.00,143.14,1280.17,227.80,224.30,0.00,90.49,1147.39,967.80
10/08/2018,69.57,581.73,37.12,582.02,593,16.88,1126.35,0.50,47.92,837.66,14.81,35.28,1440.22,62.30,60.9,0.00,143.05,1280.12,227.90,224.20,0.00,90.25,1147.23,968.50
10/09/2018,69.13,581.56,36.83,581.62,593,16.86,1125.87,0.00,47.85,837.55,14.81,35.27,1440.2,62.30,60.9,0.00,142.81,1279.99,227.90,224.10,0.00,89.92,1147.00,967.10
10/10/2018,68.66,581.29,36.53,581.3,598,16.86,1125.87,0.00,47.65,837.25,14.81,35.25,1440.16,62.20,61,0.00,142.82,1280,227.80,224.00,0.00,89.59,1146.79,967.70
10/11/2018,68.42,580.99,36.67,580.98,603,16.94,1125.87,0.00,48.1,837.92,14.79,35.44,1440.54,62.10,61,0.00,143.21,1280.2,227.80,223.90,0.00,89.98,1147.05,968.40
10/12/2018,67.97,580.85,36.47,581.11,603,16.91,1125.87,0.00,48.09,837.92,14.81,35.37,1440.4,62.00,61,0.00,143.19,1280.2,227.90,224.00,0.00,90.05,1147.10,967.20
10/13/2018,67.5,580.55,36.23,580.9,599,16.88,1125.87,0.00,47.99,837.76,14.8,35.32,1440.29,62.00,61,0.00,143.21,1280.21,227.90,224.10,0.00,90.1,1147.13,967.80
10/14/2018,67,580.27,35.96,580.65,596,16.85,1125.87,0.00,47.83,837.53,14.81,35.3,1440.26,62.10,61,0.00,143.12,1280.17,227.80,224.20,0.00,90.01,1147.07,966.90
10/15/2018,66.48,579.95,35.68,580.34,597,16.86,1125.87,0.00,47.7,837.33,14.79,35.3,1440.26,62.20,60.9,0.00,143.19,1280.2,216.80,214.70,0.00,89.94,1147.02,965.90
10/16/2018,65.93,579.62,35.38,580.06,597,16.83,1125.81,0.00,47.69,837.31,14.78,35.29,1440.24,62.00,60.9,0.00,142.95,1280.07,226.60,224.30,0.00,89.94,1147.01,974.00
10/17/2018,65.41,579.26,35.1,579.71,590,16.76,1125.60,0.00,47.65,837.25,14.78,35.26,1440.18,62.10,60.9,0.00,142.79,1279.98,226.50,224.30,0.00,89.77,1146.91,974.30
10/18/2018,64.88,578.92,34.86,579.39,590,16.83,1125.78,0.00,47.45,836.95,14.78,35.25,1440.16,62.00,60.9,0.00,142.58,1279.87,226.50,224.40,0.00,89.55,1146.76,975.10
10/19/2018,64.36,578.57,34.65,579.12,513,16.81,1125.71,0.00,47.41,836.89,14.76,35.26,1440.17,62.00,60.9,0.00,142.16,1279.64,226.40,224.00,0.00,89.23,1146.55,968.50
10/20/2018,63.87,578.22,34.44,578.85,501,16.7,1125.71,0.00,47.39,836.87,14.75,35.24,1440.15,62.00,60.9,0.00,141.73,1279.42,226.40,225.60,0.00,89,1146.39,968.00
10/21/2018,63.32,577.91,34.14,578.6,501,16.79,1125.71,0.00,47.33,836.77,14.77,35.21,1440.09,62.00,60.9,0.00,141.33,1279.19,226.50,226.00,0.00,88.65,1146.16,967.20
10/22/2018,62.75,577.55,33.81,578.28,501,16.78,1125.71,0.00,47.31,836.74,14.77,35.22,1440.1,62.00,60.9,0.00,140.77,1278.89,226.50,225.80,0.00,88.25,1145.89,967.00
10/23/2018,62.25,577.18,33.55,577.89,496,16.78,1125.71,0.00,47.27,836.69,14.76,35.21,1440.08,62.00,60.9,0.00,140.26,1278.61,226.40,225.60,0.00,87.8,1145.59,966.50
10/24/2018,61.8,576.85,33.25,577.58,499,16.77,1125.71,0.00,47.46,836.97,14.78,35.14,1439.94,61.90,61,0.00,139.61,1278.26,226.70,225.50,0.00,87.19,1145.18,965.90
10/25/2018,61.39,576.56,32.94,577.24,499,16.78,1125.65,0.00,47.66,837.27,14.79,35.13,1439.93,62.00,61.1,0.00,139.04,1277.94,226.40,225.30,0.00,86.5,1144.69,964.50
10/26/2018,60.97,576.28,32.64,576.88,494,16.75,1125.55,0.00,47.71,837.36,14.8,35.05,1439.77,61.90,61,0.00,138.4,1277.59,226.40,225.40,0.00,86,1144.35,963.80
10/27/2018,60.65,576.01,32.7,576.54,495,17.22,1125.55,0.00,47.78,837.45,14.8,35.21,1440.08,61.90,60.9,0.00,138.36,1277.57,226.40,225.40,0.00,85.9,1144.28,964.10
10/28/2018,60.65,575.8,32.81,576.6,495,17.14,1125.55,0.00,47.75,837.4,14.78,35.29,1440.23,62.00,60.9,0.00,138.22,1277.49,226.50,225.50,0.00,85.91,1144.29,968.70
10/29/2018,60.63,575.8,32.85,576.73,494,17.06,1125.55,0.00,47.83,837.53,14.8,35.29,1440.24,61.80,60.9,0.00,138.04,1277.38,226.60,225.50,0.00,85.73,1144.16,968.90
10/30/2018,60.63,575.79,32.86,576.79,494,17,1126.42,0.00,47.93,837.67,14.79,35.28,1440.21,62.20,60.9,0.00,137.84,1277.28,226.50,225.60,0.00,85.37,1143.91,968.70
10/31/2018,60.6,575.79,32.84,576.78,494,16.96,1126.20,0.00,47.95,837.72,14.81,35.25,1440.16,62.10,60.9,0.00,137.57,1277.14,226.40,225.50,0.00,84.99,1143.64,969.40
11/01/2018,60.67,575.77,32.81,576.77,494,16.95,1126.11,0.00,47.87,837.59,10.21,35.27,1440.19,62.10,60.9,0.00,137.52,1277.1,226.40,225.30,0.00,84.64,1143.41,968.50
