VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
1,02/03/2021 07:53:08 AM,02/03/2021 07:53:57 AM,N,1,74,74,1,0.2,3,0,0.5,2,0,,0.3,5.8,1,1,0
2,02/03/2021 07:53:49 AM,02/03/2021 08:01:48 AM,N,1,74,166,1,1.47,8,0,0.5,1.76,0,,0.3,10.56,1,1,0
1,02/03/2021 07:53:51 AM,02/03/2021 08:07:38 AM,N,1,116,168,1,2.3,11,0,0.5,2.35,0,,0.3,14.15,1,1,0
,02/03/2021 07:54:00 AM,02/03/2021 08:12:00 AM,,,39,29,,7.7,35.99,2.75,0,0,0,,0.3,39.04,,,
1,02/03/2021 07:54:36 AM,02/03/2021 08:01:31 AM,N,1,41,74,1,1.1,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
,02/03/2021 07:55:00 AM,02/03/2021 07:59:00 AM,,,212,212,,0.59,14.61,2.75,0,0,0,,0.3,17.66,,,
,02/03/2021 07:55:00 AM,02/03/2021 08:06:00 AM,,,213,248,,1.24,14.61,2.75,0,0,0,,0.3,17.66,,,
2,02/03/2021 07:55:31 AM,02/03/2021 07:59:29 AM,N,5,75,75,1,0.41,7,0,0,2.19,0,,0.3,9.49,1,2,0
2,02/03/2021 07:55:47 AM,02/03/2021 08:47:25 AM,N,1,197,97,1,16.35,48.5,0,0.5,0,0,,0.3,49.3,1,1,0
,02/03/2021 07:56:00 AM,02/03/2021 08:08:00 AM,,,223,7,,1.78,8.92,0,0,2.02,0,,0.3,11.24,,,
,02/03/2021 07:56:00 AM,02/03/2021 08:47:00 AM,,,61,29,,7.68,36.16,2.75,0,0,0,,0.3,39.21,,,
,02/03/2021 07:57:00 AM,02/03/2021 09:00:00 AM,,,76,163,,15.74,48.13,2.75,0,0,6.12,,0.3,57.3,,,
,02/03/2021 07:57:00 AM,02/03/2021 08:06:00 AM,,,213,213,,0.71,14.61,2.75,0,0,0,,0.3,17.66,,,
,02/03/2021 07:57:00 AM,02/03/2021 08:12:00 AM,,,181,133,,2.55,18.95,2.75,0,0,0,,0.3,22,,,
2,02/03/2021 07:57:04 AM,02/03/2021 08:16:03 AM,N,1,75,50,1,3.42,15,0,0.5,0,0,,0.3,18.55,1,1,2.75
1,02/03/2021 07:57:24 AM,02/03/2021 08:43:40 AM,N,1,42,42,2,5.8,29.5,2.75,0.5,6.6,0,,0.3,39.65,1,1,2.75
,02/03/2021 07:58:00 AM,02/03/2021 08:12:00 AM,,,218,130,,3.03,21.57,2.75,0,0,0,,0.3,24.62,,,
,02/03/2021 07:58:00 AM,02/03/2021 08:12:00 AM,,,254,20,,3.15,13.88,2.75,0,0,0,,0.3,16.93,,,
2,02/03/2021 07:58:37 AM,02/03/2021 08:04:49 AM,N,1,145,140,1,1.83,7.5,0,0.5,6,0,,0.3,17.05,1,1,2.75
1,02/03/2021 07:59:11 AM,02/03/2021 08:08:52 AM,N,1,74,75,1,1.5,8,0,0.5,1.75,0,,0.3,10.55,1,1,0
,02/03/2021 08:00:00 AM,02/03/2021 08:54:00 AM,,,210,33,,9.1,31.67,2.75,0,0,0,,0.3,34.72,,,
,02/03/2021 08:00:00 AM,02/03/2021 08:05:00 AM,,,3,3,,0.87,20.8,2.75,0,0,0,,0.3,23.85,,,
2,02/03/2021 08:00:14 AM,02/03/2021 08:04:17 AM,N,1,75,74,1,0.6,5,0,0.5,0,0,,0.3,5.8,1,1,0
,02/03/2021 08:01:00 AM,02/03/2021 08:09:00 AM,,,247,247,,1.09,14.55,2.75,0,0,0,,0.3,17.6,,,
,02/03/2021 08:01:00 AM,02/03/2021 08:15:00 AM,,,42,75,,2,23.36,2.75,0,0,0,,0.3,26.41,,,
2,02/03/2021 08:02:42 AM,02/03/2021 10:46:31 AM,N,1,185,241,1,19.43,96.5,0,0.5,0,0,,0.3,97.3,1,1,0
,02/03/2021 08:03:00 AM,02/03/2021 08:34:00 AM,,,3,69,,9.73,27.27,2.75,0,0,0,,0.3,30.32,,,
1,02/03/2021 08:03:20 AM,02/03/2021 08:08:22 AM,N,1,75,74,1,1.2,6,0,0.5,0,0,,0.3,6.8,2,1,0
,02/03/2021 08:04:00 AM,02/03/2021 08:19:00 AM,,,247,167,,1.26,14.55,2.75,0,0,0,,0.3,17.6,,,
,02/03/2021 08:05:00 AM,02/03/2021 08:22:00 AM,,,136,248,,4.44,16.49,0,0,0.18,0,,0.3,16.97,,,
1,02/03/2021 08:05:42 AM,02/03/2021 08:37:08 AM,N,1,152,162,1,0,20.2,0,0.5,0,0,,0.3,21,1,1,0
,02/03/2021 08:06:00 AM,02/03/2021 08:43:00 AM,,,17,180,,5.99,25.38,0,0,0,0,,0.3,25.68,,,
,02/03/2021 08:06:00 AM,02/03/2021 08:38:00 AM,,,116,263,,5.26,23.36,2.75,0,0,0,,0.3,26.41,,,
2,02/03/2021 08:06:44 AM,02/03/2021 08:12:39 AM,N,1,75,43,1,0.83,5.5,0,0.5,1.81,0,,0.3,10.86,1,1,2.75
,02/03/2021 08:07:00 AM,02/03/2021 08:26:00 AM,,,41,263,,1.94,20.65,2.75,0,0,0,,0.3,23.7,,,
,02/03/2021 08:07:00 AM,02/03/2021 08:49:00 AM,,,173,265,,19.85,50.26,0,0,11.82,0,,0.3,62.38,,,
,02/03/2021 08:07:00 AM,02/03/2021 08:15:00 AM,,,250,185,,1.41,18.59,2.75,0,0,0,,0.3,21.64,,,
2,02/03/2021 08:07:15 AM,02/03/2021 09:21:19 AM,N,1,153,213,1,10.06,48,0,0.5,0,0,,0.3,48.8,1,1,0
,02/03/2021 08:08:00 AM,02/03/2021 08:20:00 AM,,,51,185,,2.6,12.84,2.75,0,0,6.12,,0.3,22.01,,,
,02/03/2021 08:08:00 AM,02/03/2021 08:18:00 AM,,,263,75,,1.17,16.58,2.75,0,0,0,,0.3,19.63,,,
2,02/03/2021 08:08:50 AM,02/03/2021 08:12:24 AM,N,1,95,95,1,0.73,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
,02/03/2021 08:09:00 AM,02/03/2021 08:23:00 AM,,,119,159,,2.55,10.07,0,0,0,0,,0.3,10.37,,,
,02/03/2021 08:09:00 AM,02/03/2021 08:31:00 AM,,,78,244,,3.43,18.26,2.75,0,0,0,,0.3,21.31,,,
,02/03/2021 08:09:00 AM,02/03/2021 08:23:00 AM,,,14,232,,7.92,36.87,2.75,0,0,6.12,,0.3,46.04,,,
2,02/03/2021 08:10:31 AM,02/03/2021 08:18:14 AM,N,1,75,74,1,1.81,8,0,0.5,2,0,,0.3,10.8,1,1,0
,02/03/2021 08:11:00 AM,02/03/2021 08:22:00 AM,,,20,185,,2.76,18.59,2.75,0,0,0,,0.3,21.64,,,
,02/03/2021 08:11:00 AM,02/03/2021 08:43:00 AM,,,3,168,,8.55,19.81,4.09,0,0,6.12,,0.3,30.32,,,
2,02/03/2021 08:11:10 AM,02/03/2021 08:32:20 AM,N,1,75,41,1,2.4,14.5,0,0.5,0,0,,0.3,15.3,2,1,0
1,02/03/2021 08:11:15 AM,02/03/2021 08:22:07 AM,N,1,74,42,1,1.3,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,02/03/2021 08:11:16 AM,02/03/2021 08:19:37 AM,N,1,130,130,1,1.59,8,0,0.5,0,0,,0.3,8.8,2,1,0
,02/03/2021 08:12:00 AM,02/03/2021 08:30:00 AM,,,65,61,,3.51,13.34,0,0,3.74,0,,0.3,17.38,,,
2,02/03/2021 08:12:11 AM,02/03/2021 08:42:18 AM,N,1,74,140,1,3.46,20,0,0.5,3.53,0,,0.3,27.08,1,1,2.75
,02/03/2021 08:13:00 AM,02/03/2021 08:34:00 AM,,,78,41,,5.19,24.81,2.75,0,0,0,,0.3,27.86,,,
2,02/03/2021 08:13:19 AM,02/03/2021 08:15:28 AM,N,1,74,74,6,0.42,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
2,02/03/2021 08:13:30 AM,02/03/2021 08:24:24 AM,N,1,74,166,1,1.53,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
1,02/03/2021 08:14:18 AM,02/03/2021 08:30:06 AM,N,1,116,74,1,2.5,12.5,0,0.5,0,0,,0.3,13.3,2,1,0
2,02/03/2021 08:14:52 AM,02/03/2021 08:22:15 AM,N,1,41,43,1,0.87,6.5,0,0.5,1.7,0,,0.3,9,1,1,0
2,02/03/2021 08:15:02 AM,02/03/2021 08:52:00 AM,N,1,116,43,1,5.42,26,0,0.5,5,0,,0.3,34.55,1,1,2.75
,02/03/2021 08:16:00 AM,02/03/2021 08:27:00 AM,,,215,10,,1.97,18.95,2.75,0,0,0,,0.3,22,,,
,02/03/2021 08:16:00 AM,02/03/2021 08:33:00 AM,,,213,47,,3.75,16.52,0,0,0,0,,0.3,16.82,,,
,02/03/2021 08:17:00 AM,02/03/2021 08:28:00 AM,,,215,130,,0,21.57,2.75,0,0,0,,0.3,24.62,,,
,02/03/2021 08:17:00 AM,02/03/2021 08:52:00 AM,,,72,181,,4.99,28.03,2.75,0,0,0,,0.3,31.08,,,
,02/03/2021 08:17:00 AM,02/03/2021 08:32:00 AM,,,254,241,,4.09,20.07,2.75,0,0,0,,0.3,23.12,,,
,02/03/2021 08:17:00 AM,02/03/2021 08:29:00 AM,,,42,243,,2.58,21.01,2.75,0,0,0,,0.3,24.06,,,
2,02/03/2021 08:17:17 AM,02/03/2021 08:20:53 AM,N,1,74,74,1,0.5,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,02/03/2021 08:17:33 AM,02/03/2021 08:25:00 AM,N,1,166,152,1,1.17,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,02/03/2021 08:17:42 AM,02/03/2021 08:17:47 AM,N,5,74,74,1,0.24,8,0,0,0,0,,0.3,8.3,1,2,0
2,02/03/2021 08:17:48 AM,02/03/2021 08:20:21 AM,N,1,33,33,1,0.55,4,0,0.5,0.96,0,,0.3,5.76,1,1,0
1,02/03/2021 08:18:28 AM,02/03/2021 08:32:37 AM,N,1,95,130,1,3.2,13,0,0.5,1,0,,0.3,14.8,1,1,0
,02/03/2021 08:19:00 AM,02/03/2021 08:38:00 AM,,,38,9,,8.93,31.04,2.75,0,0,0,,0.3,34.09,,,
,02/03/2021 08:19:00 AM,02/03/2021 09:08:00 AM,,,76,75,,19.48,36.93,2.75,0,0,6.12,,0.3,46.1,,,
,02/03/2021 08:19:00 AM,02/03/2021 08:49:00 AM,,,218,121,,3.71,21.57,2.75,0,0,0,,0.3,24.62,,,
2,02/03/2021 08:19:23 AM,02/03/2021 08:30:09 AM,N,1,223,7,1,1.43,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,02/03/2021 08:19:28 AM,02/03/2021 08:19:38 AM,N,2,74,74,1,0,52,0,0.5,0,0,,0.3,52.8,2,1,0
2,02/03/2021 08:19:47 AM,02/03/2021 08:42:22 AM,N,1,74,236,1,2.05,14.5,0,0.5,0.01,0,,0.3,18.06,1,1,2.75
2,02/03/2021 08:20:37 AM,02/03/2021 08:27:57 AM,N,1,244,42,1,1.63,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
1,02/03/2021 08:20:46 AM,02/03/2021 08:58:46 AM,N,1,217,222,1,0,44.2,0,0.5,0,0,,0.3,45,1,1,0
,02/03/2021 08:21:00 AM,02/03/2021 09:07:00 AM,,,210,231,,17.14,35.96,2.75,0,0,6.12,,0.3,45.13,,,
,02/03/2021 08:21:00 AM,02/03/2021 08:57:00 AM,,,223,75,,5.96,22.42,0,0,4.85,6.12,,0.3,33.69,,,
,02/03/2021 08:22:00 AM,02/03/2021 08:46:00 AM,,,133,97,,4.19,20.36,2.75,0,0,0,,0.3,23.41,,,
,02/03/2021 08:22:00 AM,02/03/2021 08:31:00 AM,,,254,240,,2.38,20.07,2.75,0,0,0,,0.3,23.12,,,
,02/03/2021 08:22:00 AM,02/03/2021 08:34:00 AM,,,35,76,,1.44,23.31,2.75,0,0,0,,0.3,26.36,,,
2,02/03/2021 08:22:22 AM,02/03/2021 08:30:33 AM,N,1,244,116,1,2.05,9,0,0.5,0,0,,0.3,9.8,2,1,0
1,02/03/2021 08:22:45 AM,02/03/2021 08:42:39 AM,N,1,74,75,1,1.4,13,0,0.5,0,0,,0.3,13.8,2,1,0
,02/03/2021 08:23:00 AM,02/03/2021 08:59:00 AM,,,117,61,,12.36,49.25,2.75,0,0,2.29,,0.3,54.59,,,
,02/03/2021 08:23:00 AM,02/03/2021 08:44:00 AM,,,182,159,,4.15,21.26,2.75,0,0,0,,0.3,24.31,,,
,02/03/2021 08:24:00 AM,02/03/2021 08:33:00 AM,,,169,247,,3.3,18.52,2.75,0,0,0,,0.3,21.57,,,
1,02/03/2021 08:24:49 AM,02/03/2021 08:31:08 AM,N,1,42,41,1,0.8,6,0,0.5,0,0,,0.3,6.8,2,1,0
,02/03/2021 08:25:00 AM,02/03/2021 08:39:00 AM,,,166,42,,1.86,8.73,0,0,1.98,0,,0.3,11.01,,,
,02/03/2021 08:25:00 AM,02/03/2021 08:42:00 AM,,,56,83,,2.66,21.45,2.75,0,0,0,,0.3,24.5,,,
,02/03/2021 08:25:00 AM,02/03/2021 09:23:00 AM,,,102,249,,8.45,34.21,2.75,0,0,0,,0.3,37.26,,,
1,02/03/2021 08:25:45 AM,02/03/2021 08:32:24 AM,N,1,74,41,1,1.4,7,0,0.5,1.55,0,,0.3,9.35,1,1,0
,02/03/2021 08:26:00 AM,02/03/2021 08:44:00 AM,,,260,112,,3.52,17.91,0,0,2,0,,0.3,20.21,,,
,02/03/2021 08:26:00 AM,02/03/2021 08:45:00 AM,,,242,153,,4.32,27.43,2.75,0,0,0,,0.3,30.48,,,
2,02/03/2021 08:26:28 AM,02/03/2021 08:33:10 AM,N,1,75,74,1,1.13,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
1,02/03/2021 08:26:35 AM,02/03/2021 08:29:37 AM,N,1,75,74,1,0.6,4,0,0.5,0,0,,0.3,4.8,1,1,0
,02/03/2021 08:27:00 AM,02/03/2021 08:43:00 AM,,,75,243,,4.6,14.67,0,0,1.64,0,,0.3,16.61,,,
,02/03/2021 08:27:00 AM,02/03/2021 09:03:00 AM,,,71,150,,5.57,27.06,2.75,0,0,0,,0.3,30.11,,,
,02/03/2021 08:27:00 AM,02/03/2021 08:44:00 AM,,,42,244,,2.39,21.35,2.75,0,0,0,,0.3,24.4,,,
2,02/03/2021 08:27:04 AM,02/03/2021 08:48:57 AM,N,1,41,142,1,2.98,15,0,0.5,2,0,,0.3,20.55,1,1,2.75
2,02/03/2021 08:27:19 AM,02/03/2021 08:33:35 AM,N,1,166,41,1,1.12,6.5,0,0.5,2.19,0,,0.3,9.49,1,1,0
2,02/03/2021 08:27:47 AM,02/03/2021 08:41:36 AM,N,1,166,244,1,2.94,12.5,0,0.5,3.32,0,,0.3,16.62,1,1,0
,02/03/2021 08:28:00 AM,02/03/2021 08:48:00 AM,,,254,242,,4.33,20.8,2.75,0,0,0,,0.3,23.85,,,
,02/03/2021 08:28:00 AM,02/03/2021 09:43:00 AM,,,68,38,,22.16,48.18,2.75,0,0,6.12,,0.3,57.35,,,
1,02/03/2021 08:28:04 AM,02/03/2021 08:31:39 AM,N,1,65,97,1,0.6,4.5,0,0.5,1.05,0,,0.3,6.35,1,1,0
2,02/03/2021 08:28:05 AM,02/03/2021 08:55:52 AM,N,1,42,50,1,5.44,21.5,0,0.5,0,0,,0.3,25.05,1,1,2.75
2,02/03/2021 08:28:39 AM,02/03/2021 08:40:52 AM,N,1,75,75,1,0.46,8.5,0,0.5,0,0,,0.3,9.3,1,1,0
,02/03/2021 08:29:00 AM,02/03/2021 08:44:00 AM,,,74,235,,5.64,16.73,0,0,1.99,0,,0.3,19.02,,,
2,02/03/2021 08:29:43 AM,02/03/2021 09:06:58 AM,N,1,41,224,1,6.91,26.5,0,0.5,0,0,,0.3,30.05,1,1,2.75
,02/03/2021 08:30:00 AM,02/03/2021 09:05:00 AM,,,208,166,,9.37,39.96,2.75,0,0,0,,0.3,43.01,,,
2,02/03/2021 08:30:01 AM,02/03/2021 08:44:32 AM,N,1,42,166,1,1.45,10,0,0.5,1.7,0,,0.3,12.5,1,1,0
2,02/03/2021 08:30:04 AM,02/03/2021 08:57:04 AM,N,1,75,229,1,2.84,17,0,0.5,4.11,0,,0.3,24.66,1,1,2.75
2,02/03/2021 08:30:25 AM,02/03/2021 08:43:47 AM,N,1,244,238,4,4.55,15.5,0,0.5,4.76,0,,0.3,23.81,1,1,2.75
1,02/03/2021 08:30:45 AM,02/03/2021 08:48:19 AM,N,1,116,151,1,0,12.2,0,0.5,0,0,,0.3,13,1,1,0
2,02/03/2021 08:30:56 AM,02/03/2021 08:32:34 AM,N,1,75,74,1,0.53,3.5,0,0.5,0,0,,0.3,4.3,1,1,0
2,02/03/2021 08:30:57 AM,02/03/2021 08:31:04 AM,N,1,42,42,1,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
,02/03/2021 08:31:00 AM,02/03/2021 09:24:00 AM,,,215,43,,16.53,48.5,2.75,0,0,6.12,,0.3,57.67,,,
,02/03/2021 08:31:00 AM,02/03/2021 08:42:00 AM,,,247,18,,1.61,23.21,2.75,0,0,0,,0.3,26.26,,,
,02/03/2021 08:31:00 AM,02/03/2021 08:56:00 AM,,,89,61,,2.29,24.12,0,0,0,0,,0.3,24.42,,,
,02/03/2021 08:31:00 AM,02/03/2021 09:18:00 AM,,,210,246,,18.42,33.1,5.5,0,0,6.12,,0.3,45.02,,,
2,02/03/2021 08:31:16 AM,02/03/2021 08:49:35 AM,N,1,43,140,6,1.96,12,0,0.5,2.33,0,,0.3,17.88,1,1,2.75
1,02/03/2021 08:31:23 AM,02/03/2021 08:48:08 AM,N,1,74,75,1,1.1,11,0,0.5,0,0,,0.3,11.8,2,1,0
,02/03/2021 08:32:00 AM,02/03/2021 08:46:00 AM,,,42,74,,2.02,17.69,2.75,0,0,0,,0.3,20.74,,,
,02/03/2021 08:32:00 AM,02/03/2021 09:01:00 AM,,,191,265,,7.84,23.5,0,0,5.56,0,,0.3,29.36,,,
,02/03/2021 08:32:00 AM,02/03/2021 08:56:00 AM,,,260,170,,6.01,15.1,5.5,0,0,6.12,,0.3,27.02,,,
2,02/03/2021 08:32:18 AM,02/03/2021 08:57:55 AM,N,1,244,41,1,3.55,18.5,0,0.5,0,0,,0.3,19.3,2,1,0
,02/03/2021 08:33:00 AM,02/03/2021 09:34:00 AM,,,76,107,,10.43,36.15,2.75,0,0,0,,0.3,39.2,,,
,02/03/2021 08:33:00 AM,02/03/2021 08:51:00 AM,,,42,74,,1.85,17.69,2.75,0,0,0,,0.3,20.74,,,
2,02/03/2021 08:33:23 AM,02/03/2021 08:55:53 AM,N,1,41,237,1,3.31,16,0,0.5,3.91,0,,0.3,23.46,1,1,2.75
,02/03/2021 08:34:00 AM,02/03/2021 08:49:00 AM,,,72,91,,2.46,32.95,2.75,0,0,0,,0.3,36,,,
,02/03/2021 08:35:00 AM,02/03/2021 08:52:00 AM,,,167,78,,2.61,18.95,2.75,0,0,0,,0.3,22,,,
2,02/03/2021 08:35:51 AM,02/03/2021 08:42:36 AM,N,1,166,166,1,0.77,6,0,0.5,0,0,,0.3,6.8,1,1,0
2,02/03/2021 08:35:58 AM,02/03/2021 08:55:14 AM,N,1,74,75,1,1.36,12.5,0,0.5,2.66,0,,0.3,15.96,1,1,0
,02/03/2021 08:36:00 AM,02/03/2021 08:41:00 AM,,,42,41,,1.04,7,0,0,0,0,,0.3,7.3,,,
1,02/03/2021 08:36:36 AM,02/03/2021 09:01:01 AM,N,1,75,237,1,2.4,15.5,2.75,0.5,3.8,0,,0.3,22.85,1,1,2.75
,02/03/2021 08:37:00 AM,02/03/2021 09:08:00 AM,,,10,194,,15.05,51.8,0,0,0,6.12,,0.3,58.22,,,
2,02/03/2021 08:37:15 AM,02/03/2021 08:47:19 AM,N,1,42,166,1,1.81,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,02/03/2021 08:37:27 AM,02/03/2021 08:50:57 AM,N,1,244,166,1,2.62,11.5,0,0.5,3.69,0,,0.3,15.99,1,1,0
,02/03/2021 08:38:00 AM,02/03/2021 08:55:00 AM,,,173,95,,3.97,20.46,1.35,0,0,0,,0.3,22.11,,,
,02/03/2021 08:39:00 AM,02/03/2021 08:57:00 AM,,,10,95,,5.81,29.56,2.75,0,0,0,,0.3,32.61,,,
2,02/03/2021 08:39:41 AM,02/03/2021 09:11:01 AM,N,1,75,137,1,5.61,24,0,0.5,2,0,,0.3,29.55,1,1,2.75
,02/03/2021 08:40:00 AM,02/03/2021 08:52:00 AM,,,215,205,,1.96,18.58,2.75,0,0,0,,0.3,21.63,,,
1,02/03/2021 08:40:32 AM,02/03/2021 09:09:48 AM,N,1,97,162,1,7,26,2.75,0.5,5.9,0,,0.3,35.45,1,1,2.75
,02/03/2021 08:41:00 AM,02/03/2021 09:30:00 AM,,,157,72,,6.78,29.06,2.75,0,0,0,,0.3,32.11,,,
,02/03/2021 08:41:00 AM,02/03/2021 09:19:00 AM,,,117,9,,19.27,49.28,5.5,0,0,2.29,,0.3,57.37,,,
,02/03/2021 08:42:00 AM,02/03/2021 09:17:00 AM,,,76,11,,13.3,36.67,2.75,0,0,0,,0.3,39.72,,,
2,02/03/2021 08:42:30 AM,02/03/2021 08:51:39 AM,N,1,244,243,1,1.14,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
,02/03/2021 08:43:00 AM,02/03/2021 08:59:00 AM,,,40,228,,3.55,18.4,0,0,4,0,,0.3,22.7,,,
,02/03/2021 08:44:00 AM,02/03/2021 09:31:00 AM,,,7,186,,5.4,24.46,0,0,11.34,0,,0.3,38.85,,,
2,02/03/2021 08:44:27 AM,02/03/2021 08:49:52 AM,N,1,52,40,1,1.08,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
,02/03/2021 08:45:00 AM,02/03/2021 09:38:00 AM,,,32,137,,13.22,39.65,2.75,0,0,6.12,,0.3,48.82,,,
,02/03/2021 08:45:00 AM,02/03/2021 09:11:00 AM,,,77,37,,4.04,35.75,0,0,0,0,,0.3,36.05,,,
,02/03/2021 08:45:00 AM,02/03/2021 08:56:00 AM,,,244,151,,2.92,15.6,0,0,4.04,0,,0.3,19.94,,,
1,02/03/2021 08:45:15 AM,02/03/2021 08:53:39 AM,N,1,42,42,1,1.2,7.5,0,0.5,1.65,0,,0.3,9.95,1,1,0
2,02/03/2021 08:45:20 AM,02/03/2021 08:59:53 AM,N,1,74,75,1,1.37,10.5,0,0.5,2.26,0,,0.3,13.56,1,1,0
,02/03/2021 08:46:00 AM,02/03/2021 09:15:00 AM,,,89,227,,3.22,31.33,1.35,0,0,0,,0.3,32.98,,,
,02/03/2021 08:46:00 AM,02/03/2021 09:23:00 AM,,,89,55,,5.8,27.06,2.75,0,0,0,,0.3,30.11,,,
2,02/03/2021 08:46:17 AM,02/03/2021 09:04:41 AM,N,1,75,223,1,5.85,19.5,0,0.5,3,6.12,,0.3,29.42,1,1,0
2,02/03/2021 08:46:21 AM,02/03/2021 09:52:47 AM,N,1,130,138,1,20.35,65.5,0,0.5,0,0,,0.3,66.3,1,1,0
1,02/03/2021 08:46:30 AM,02/03/2021 09:04:44 AM,N,1,127,254,1,0,17.2,0,0.5,0,0,,0.3,18,1,1,0
,02/03/2021 08:47:00 AM,02/03/2021 08:54:00 AM,,,7,193,,0.87,7,0,0,0,0,,0.3,7.3,,,
,02/03/2021 08:47:00 AM,02/03/2021 09:20:00 AM,,,139,226,,15.16,45.12,2.75,0,0,0,,0.3,48.17,,,
2,02/03/2021 08:47:35 AM,02/03/2021 08:54:40 AM,N,1,74,74,1,0.71,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,02/03/2021 08:47:54 AM,02/03/2021 09:03:24 AM,N,1,74,75,1,1.39,10.5,0,0.5,2.26,0,,0.3,13.56,1,1,0
,02/03/2021 08:48:00 AM,02/03/2021 09:03:00 AM,,,188,89,,2.23,27.21,2.75,0,0,0,,0.3,30.26,,,
,02/03/2021 08:48:00 AM,02/03/2021 09:42:00 AM,,,241,107,,13.56,45.77,2.75,0,0,0,,0.3,48.82,,,
1,02/03/2021 08:48:50 AM,02/03/2021 08:56:13 AM,N,1,17,256,1,1.2,7,0,0.5,1.55,0,,0.3,9.35,1,1,0
,02/03/2021 08:49:00 AM,02/03/2021 09:15:00 AM,,,112,231,,6.09,21.21,0,0,2.76,0,,0.3,27.02,,,
,02/03/2021 08:49:00 AM,02/03/2021 09:11:00 AM,,,42,74,,2.68,17.69,2.75,0,0,0,,0.3,20.74,,,
,02/03/2021 08:50:00 AM,02/03/2021 09:38:00 AM,,,119,49,,14.17,40.95,2.75,0,0,6.12,,0.3,50.12,,,
,02/03/2021 08:50:00 AM,02/03/2021 09:04:00 AM,,,174,128,,3.12,20.98,2.75,0,0,0,,0.3,24.03,,,
2,02/03/2021 08:50:14 AM,02/03/2021 08:50:23 AM,N,5,235,169,1,0.2,8,0,0,1,0,,0.3,9.3,1,2,0
2,02/03/2021 08:51:24 AM,02/03/2021 09:10:55 AM,N,1,41,238,1,2.21,13.5,0,0.5,0,0,,0.3,14.3,2,1,0
2,02/03/2021 08:51:30 AM,02/03/2021 09:01:43 AM,N,1,42,119,1,1.89,9,0,0.5,0,0,,0.3,9.8,1,1,0
2,02/03/2021 08:52:13 AM,02/03/2021 09:25:07 AM,N,1,75,141,1,2.79,19,0,0.5,0,0,,0.3,22.55,2,1,2.75
2,02/03/2021 08:52:47 AM,02/03/2021 09:10:19 AM,N,1,166,244,1,3.58,14.5,0,0.5,4.59,0,,0.3,19.89,1,1,0
2,02/03/2021 08:53:01 AM,02/03/2021 08:57:50 AM,N,1,42,152,1,0.79,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
1,02/03/2021 08:54:00 AM,02/03/2021 09:07:23 AM,N,1,74,24,1,2.1,11,0,0.5,2.35,0,,0.3,14.15,1,1,0
2,02/03/2021 08:54:19 AM,02/03/2021 09:00:25 AM,N,1,243,244,1,1.02,6,0,0.5,2.04,0,,0.3,8.84,1,1,0
2,02/03/2021 08:54:51 AM,02/03/2021 09:19:28 AM,N,1,24,182,1,8.55,27,0,0.5,0,0,,0.3,27.8,2,1,0
,02/03/2021 08:55:00 AM,02/03/2021 09:02:00 AM,,,235,78,,1.23,12.62,2.75,0,0,0,,0.3,15.67,,,
2,02/03/2021 08:55:04 AM,02/03/2021 09:01:44 AM,N,1,41,42,1,1,6.5,0,0.5,0,0,,0.3,7.3,1,1,0
,02/03/2021 08:56:00 AM,02/03/2021 09:08:00 AM,,,74,75,,1.82,20.65,2.75,0,0,0,,0.3,23.7,,,
,02/03/2021 08:56:00 AM,02/03/2021 09:20:00 AM,,,169,244,,3.55,18.26,2.75,0,0,0,,0.3,21.31,,,
,02/03/2021 08:56:00 AM,02/03/2021 09:12:00 AM,,,76,72,,3.33,26.58,0,0,0,0,,0.3,26.88,,,
2,02/03/2021 08:56:26 AM,02/03/2021 09:32:09 AM,N,1,74,186,1,5.75,24,0,0.5,20,0,,0.3,47.55,1,1,2.75
2,02/03/2021 08:56:28 AM,02/03/2021 09:06:56 AM,N,1,166,42,2,1.74,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
,02/03/2021 08:57:00 AM,02/03/2021 09:28:00 AM,,,76,61,,4.63,23.31,2.75,0,0,0,,0.3,26.36,,,
,02/03/2021 08:57:00 AM,02/03/2021 09:14:00 AM,,,219,121,,0,21.57,2.75,0,0,0,,0.3,24.62,,,
